0,0.495839262008667,0.4956479956706365
1,0.4924010008573532,0.4926051735877991
2,0.4873725672562917,0.4875370820363363
3,0.4736834565798442,0.4701389392217
4,0.2518627842267354,0.2331908531486988
5,0.19743376051386197,0.20085787201921146
6,0.2101920301715533,0.21016686620811623
7,0.22478951017061868,0.24624252052550824
8,0.23706484138965606,0.20667699640616774
9,0.18870778580506642,0.13470927743862074
10,0.13205615493158498,0.13122932544598978
11,0.09846921414136886,0.13098896271549165
12,0.10070323310792446,0.16703315060585738
13,0.07655330263078212,0.11130488758596281
14,0.06384300496429204,0.12085765372030437
15,0.05914048224998017,0.1222958781135579
16,0.06150553617626429,0.1333750581058363
17,0.04719895500068863,0.1029982980961601
18,0.042816078189450005,0.08995745871216058
19,0.06312351788704594,0.13118580388836562
20,0.06351302098482847,0.11412580467294901
21,0.047804357437416914,0.08847461749489109
22,0.03895398802900066,0.13074678502356013
23,0.03132414286180089,0.0979555437186112
24,0.03823111600552996,0.1367426106861482
25,0.03443105010470996,0.21666833559672039
26,0.03298096127497653,0.17820888217538594
27,0.02972987648487712,0.20860953506392738
28,0.026325483189430086,0.17112888175373275
29,0.028522459541757902,0.1255939882559081
30,0.03110229833982885,0.1141932161214451
31,0.02272837874479592,0.13222620435990393
32,0.017337687437733014,0.11015870842772225
33,0.022568861538699518,0.10948214738164097
34,0.02568907823491221,0.17222754689864814
35,0.01678462328854948,0.15084280191610258
36,0.02766124716339012,0.14025023973857362
37,0.017492237027424078,0.10182457606618603
38,0.020546050804356734,0.167454949952662
39,0.021532522576550642,0.1521667919587344
40,0.021511365744906166,0.09945711228065193
41,0.0153727476640294,0.07777599510736763
42,0.011733668600209057,0.08134120939842736
43,0.015008902355718116,0.049729448409440616
44,0.014077760548874114,0.05123299402184785
45,0.008091090493447457,0.04965343388418356
46,0.006842778607582052,0.0366468458979701
47,0.0065079227128687,0.08097040681168437
48,0.008540974343001531,0.07489691123676796
49,0.007038498343899846,0.04025048335218647
50,0.008294038810223963,0.03534645155693094
51,0.009089088246400933,0.030992428054256987
52,0.006617363317248722,0.11865440751037871
53,0.010290052248941113,0.1530887049312393
54,0.006149211425023774,0.05528085830931862
55,0.007271432333315412,0.04966558709274978
56,0.00684883174544666,0.04946841273146371
57,0.0051773310299419485,0.050868731448038794
58,0.0036930430923045304,0.03369157597965871
59,0.00574154169880785,0.03754928708076477
